name,ra_h,ra_m,ra_s,dec_d,dec_m,dec_s
ldn635,19,9,30.0,4,8,0.0
ldn636,19,6,30.0,4,40,0.0
ldn637,18,41,24.0,8,13,0.0
ldn638,18,50,24.0,7,19,0.0
ldn639,19,12,30.0,5,5,0.0
ldn640,19,22,30.0,4,6,0.0
ldn641,19,16,30.0,5,5,0.0
ldn642,19,19,30.0,5,6,0.0
ldn643,19,24,6.0,4,50,0.0
ldn644,19,19,24.0,6,36,0.0
ldn645,19,19,24.0,7,21,0.0
ldn646,19,14,24.0,8,5,0.0
ldn647,19,19,54.0,7,31,0.0
ldn648,18,39,18.0,12,43,0.0
ldn649,19,12,24.0,8,40,0.0
ldn650,18,39,48.0,13,3,0.0
ldn651,19,19,24.0,8,6,0.0
ldn652,19,18,24.0,8,26,0.0
ldn653,18,42,18.0,13,3,0.0
ldn654,19,29,24.0,7,6,0.0
ldn655,19,20,18.0,8,33,0.0
ldn656,19,21,18.0,8,28,0.0
ldn657,19,21,24.0,8,54,0.0
ldn658,19,20,54.0,9,6,0.0
ldn659,18,41,18.0,14,3,0.0
ldn660,18,37,18.0,14,33,0.0
ldn661,19,21,48.0,9,6,0.0
ldn662,18,57,18.0,12,24,0.0
ldn663,19,36,54.0,7,34,0.0
ldn664,19,20,54.0,9,46,0.0
ldn665,18,39,48.0,14,53,0.0
ldn666,18,40,48.0,15,3,0.0
ldn667,19,5,18.0,12,5,0.0
ldn668,19,43,24.0,7,22,0.0
ldn669,19,2,18.0,12,49,0.0
ldn670,19,42,24.0,7,37,0.0
ldn671,19,37,24.0,8,27,0.0
ldn672,19,47,24.0,7,7,0.0
ldn673,19,20,54.0,11,16,0.0
ldn674,19,28,24.0,10,26,0.0
ldn675,19,24,0.0,11,6,0.0
ldn676,19,21,30.0,11,31,0.0
ldn677,19,22,18.0,11,34,0.0
ldn678,19,44,24.0,8,37,0.0
ldn679,19,13,18.0,12,45,0.0
ldn680,19,44,42.0,8,38,0.0
ldn681,19,44,24.0,8,47,0.0
ldn682,19,28,54.0,10,56,0.0
ldn683,19,21,18.0,11,56,0.0
ldn684,19,21,48.0,12,26,0.0
ldn685,19,29,54.0,11,26,0.0
ldn686,19,23,18.0,12,26,0.0
ldn687,19,38,36.0,10,25,0.0
ldn688,19,38,48.0,10,29,0.0
ldn689,19,40,24.0,10,17,0.0
ldn690,19,40,42.0,10,20,0.0
ldn691,19,29,18.0,11,56,0.0
ldn692,19,22,18.0,12,56,0.0
ldn693,19,10,18.0,14,30,0.0
ldn694,19,40,42.0,10,57,0.0
ldn695,19,44,24.0,10,27,0.0
ldn696,19,29,18.0,12,36,0.0
ldn697,19,2,18.0,16,4,0.0
ldn698,19,26,6.0,13,6,0.0
ldn699,19,29,18.0,12,46,0.0
ldn700,19,41,18.0,11,15,0.0
ldn701,19,34,54.0,12,17,0.0
ldn702,19,36,24.0,12,17,0.0
ldn703,19,47,36.0,10,50,0.0
ldn704,19,26,48.0,13,46,0.0
ldn705,19,36,48.0,12,27,0.0
ldn706,18,20,6.0,21,45,0.0
ldn707,19,48,42.0,11,28,0.0
ldn708,19,2,12.0,17,34,0.0
ldn709,19,14,18.0,16,25,0.0
ldn710,19,2,12.0,18,4,0.0
ldn711,19,2,12.0,18,4,0.0
ldn712,18,59,12.0,18,34,0.0
ldn713,19,12,12.0,17,5,0.0
ldn714,19,12,12.0,17,55,0.0
ldn715,19,5,12.0,19,5,0.0
ldn716,19,23,12.0,17,6,0.0
ldn717,19,16,12.0,18,0,0.0
ldn718,19,12,12.0,18,35,0.0
ldn719,19,3,12.0,19,44,0.0
ldn720,19,37,18.0,15,27,0.0
ldn721,19,31,18.0,16,41,0.0
ldn722,19,24,12.0,18,26,0.0
ldn723,19,18,12.0,19,14,0.0
ldn724,19,12,12.0,20,5,0.0
ldn725,19,28,12.0,18,10,0.0
ldn726,19,46,18.0,15,57,0.0
ldn727,19,31,12.0,18,16,0.0
ldn728,19,9,12.0,21,5,0.0
ldn729,19,40,18.0,17,17,0.0
ldn730,19,20,12.0,19,56,0.0
ldn731,19,38,12.0,17,37,0.0
ldn732,19,19,42.0,20,11,0.0
ldn733,19,44,18.0,17,7,0.0
ldn734,19,8,6.0,22,5,0.0
ldn735,19,22,12.0,20,26,0.0
ldn736,19,14,6.0,21,35,0.0
ldn737,19,40,12.0,18,17,0.0
ldn738,19,21,12.0,20,56,0.0
ldn739,19,24,12.0,20,36,0.0
ldn740,19,28,12.0,20,6,0.0
ldn741,19,21,12.0,21,6,0.0
ldn742,19,33,12.0,19,37,0.0
ldn743,19,38,24.0,18,57,0.0
ldn744,19,19,24.0,21,26,0.0
ldn745,19,48,12.0,17,48,0.0
ldn746,19,22,12.0,21,18,0.0
ldn747,19,41,12.0,18,52,0.0
ldn748,19,25,12.0,21,6,0.0
ldn749,19,15,6.0,22,25,0.0
ldn750,19,18,6.0,22,6,0.0
ldn751,19,21,0.0,21,45,0.0
ldn752,19,38,54.0,19,32,0.0
ldn753,19,48,12.0,18,18,0.0
ldn754,19,47,12.0,18,42,0.0
ldn755,19,27,12.0,21,26,0.0
ldn756,19,27,42.0,21,26,0.0
ldn757,19,42,12.0,19,34,0.0
ldn758,19,46,42.0,18,57,0.0
ldn759,19,10,6.0,24,5,0.0
ldn760,19,30,12.0,21,51,0.0
ldn761,19,36,12.0,21,7,0.0
ldn762,19,19,54.0,23,11,0.0
ldn763,19,18,36.0,23,26,0.0
ldn764,19,19,6.0,23,26,0.0
ldn765,19,44,12.0,20,17,0.0
ldn766,19,49,12.0,19,38,0.0
ldn767,19,25,6.0,22,46,0.0
ldn768,19,28,6.0,22,36,0.0
ldn769,19,24,6.0,23,6,0.0
ldn770,19,32,6.0,22,6,0.0
ldn771,19,20,42.0,23,32,0.0
ldn772,19,25,6.0,23,6,0.0
ldn773,19,22,30.0,23,26,0.0
ldn774,19,22,54.0,23,26,0.0
ldn775,19,23,36.0,23,26,0.0
ldn776,19,35,6.0,22,7,0.0
ldn777,19,12,6.0,25,5,0.0
ldn778,19,27,6.0,23,41,0.0
ldn779,19,30,6.0,23,21,0.0
ldn780,19,14,6.0,25,25,0.0
ldn781,19,28,6.0,23,46,0.0
ldn782,19,28,6.0,23,56,0.0
ldn783,19,27,6.0,24,6,0.0
ldn784,19,29,6.0,24,6,0.0
ldn785,19,34,6.0,24,7,0.0
ldn786,19,31,36.0,24,26,0.0
ldn787,19,53,12.0,22,8,0.0
ldn788,19,33,36.0,24,47,0.0
ldn789,19,49,36.0,23,38,0.0
ldn790,19,35,6.0,25,42,0.0
ldn791,19,49,36.0,23,58,0.0
ldn792,19,37,6.0,25,42,0.0
ldn793,19,39,36.0,25,27,0.0
ldn794,19,37,6.0,26,37,0.0
ldn795,19,37,6.0,26,37,0.0
ldn796,19,44,6.0,26,22,0.0
ldn797,20,5,36.0,23,29,0.0
ldn798,19,47,6.0,26,7,0.0
ldn799,19,42,36.0,26,57,0.0
ldn800,19,44,6.0,26,47,0.0
ldn801,20,3,24.0,24,19,0.0
ldn802,19,59,42.0,24,58,0.0
ldn803,19,42,18.0,27,17,0.0
ldn804,19,42,48.0,27,15,0.0
ldn805,20,1,36.0,24,45,0.0
ldn806,19,44,24.0,27,7,0.0
ldn807,19,43,36.0,27,22,0.0
ldn808,19,45,0.0,27,17,0.0
ldn809,20,4,6.0,25,9,0.0
ldn810,19,45,0.0,27,57,0.0
ldn811,19,40,0.0,28,52,0.0
ldn812,19,45,0.0,28,32,0.0
ldn813,19,43,0.0,29,7,0.0
ldn814,20,4,6.0,26,44,0.0
ldn815,19,47,0.0,29,7,0.0
ldn816,19,36,0.0,30,32,0.0
ldn817,19,41,0.0,30,7,0.0
ldn818,20,17,6.0,26,9,0.0
ldn819,19,48,0.0,30,23,0.0
ldn820,19,45,0.0,30,57,0.0
ldn821,19,37,6.0,32,27,0.0
ldn822,19,46,54.0,32,7,0.0
ldn823,20,9,0.0,30,9,0.0
ldn824,20,16,0.0,29,24,0.0
ldn825,19,51,54.0,33,8,0.0
ldn826,19,48,54.0,33,33,0.0
ldn827,20,18,0.0,29,42,0.0
ldn828,19,50,54.0,33,33,0.0
ldn829,19,53,12.0,33,27,0.0
ldn830,19,51,54.0,33,47,0.0
ldn831,19,53,54.0,33,43,0.0
ldn832,19,54,54.0,33,46,0.0
ldn833,19,54,54.0,33,48,0.0
ldn834,19,53,54.0,34,24,0.0
ldn835,19,53,24.0,34,41,0.0
ldn836,19,53,24.0,34,43,0.0
ldn837,20,23,54.0,30,47,0.0
ldn838,20,24,0.0,30,47,0.0
ldn839,19,59,54.0,34,8,0.0
ldn840,19,54,18.0,35,8,0.0
ldn841,20,11,0.0,33,9,0.0
ldn842,20,20,0.0,32,0,0.0
ldn843,20,20,42.0,31,56,0.0
ldn844,20,30,24.0,30,40,0.0
ldn845,20,5,0.0,34,22,0.0
ldn846,20,42,6.0,29,11,0.0
ldn847,20,1,54.0,35,8,0.0
ldn848,20,5,18.0,34,52,0.0
ldn849,20,4,36.0,35,7,0.0
ldn850,20,11,54.0,34,9,0.0
ldn851,20,30,18.0,31,40,0.0
ldn852,20,5,54.0,35,9,0.0
ldn853,20,6,54.0,35,14,0.0
ldn854,19,57,48.0,36,23,0.0
ldn855,19,58,30.0,36,23,0.0
ldn856,20,8,12.0,35,11,0.0
ldn857,20,1,54.0,36,8,0.0
ldn858,20,11,6.0,34,57,0.0
ldn859,20,31,24.0,32,20,0.0
ldn860,20,4,54.0,36,4,0.0
ldn861,20,0,24.0,36,46,0.0
ldn862,20,6,48.0,36,59,0.0
ldn863,20,7,42.0,37,7,0.0
ldn864,20,42,0.0,32,11,0.0
ldn865,20,4,12.0,37,47,0.0
ldn866,20,7,6.0,37,47,0.0
ldn867,19,59,54.0,38,43,0.0
ldn868,20,47,0.0,32,11,0.0
ldn869,19,59,48.0,39,28,0.0
ldn870,20,37,0.0,35,11,0.0
ldn871,20,5,48.0,39,49,0.0
ldn872,20,1,42.0,40,28,0.0
ldn873,20,41,0.0,35,11,0.0
ldn874,20,42,0.0,35,11,0.0
ldn875,20,7,48.0,39,59,0.0
ldn876,20,9,18.0,39,54,0.0
ldn877,20,14,18.0,39,54,0.0
ldn878,20,8,48.0,40,40,0.0
ldn879,20,20,48.0,39,20,0.0
ldn880,20,13,48.0,40,19,0.0
ldn881,20,17,48.0,39,49,0.0
ldn882,20,19,18.0,39,39,0.0
ldn883,20,19,48.0,39,40,0.0
ldn884,20,5,42.0,41,29,0.0
ldn885,20,9,12.0,41,9,0.0
ldn886,20,18,48.0,39,59,0.0
ldn887,20,3,42.0,42,29,0.0
ldn888,20,18,48.0,40,39,0.0
ldn889,20,24,48.0,40,10,0.0
ldn890,20,3,42.0,42,54,0.0
ldn891,20,13,42.0,41,59,0.0
ldn892,20,15,42.0,41,49,0.0
ldn893,20,12,42.0,42,14,0.0
ldn894,20,15,42.0,41,54,0.0
ldn895,20,15,42.0,42,39,0.0
ldn896,20,41,54.0,39,41,0.0
ldn897,20,24,42.0,42,10,0.0
ldn898,20,41,54.0,39,51,0.0
ldn899,20,23,42.0,42,40,0.0
ldn900,20,24,42.0,42,45,0.0
ldn901,20,21,30.0,43,20,0.0
ldn902,20,21,42.0,43,20,0.0
ldn903,20,8,36.0,45,4,0.0
ldn904,20,52,54.0,39,11,0.0
ldn905,20,9,36.0,45,19,0.0
ldn906,20,36,48.0,42,11,0.0
ldn907,20,45,12.0,41,1,0.0
ldn908,20,19,36.0,45,10,0.0
ldn909,20,19,36.0,45,10,0.0
ldn910,20,19,36.0,45,20,0.0
ldn911,20,40,48.0,42,56,0.0
ldn912,21,8,0.0,38,42,0.0
ldn913,20,24,18.0,45,20,0.0
ldn914,20,51,48.0,41,41,0.0
ldn915,20,45,24.0,43,6,0.0
ldn916,20,57,54.0,41,12,0.0
ldn917,20,40,12.0,44,9,0.0
ldn918,20,40,54.0,44,6,0.0
ldn919,20,32,42.0,45,17,0.0
ldn920,20,32,42.0,45,20,0.0
ldn921,20,33,12.0,45,16,0.0
ldn922,20,38,42.0,44,36,0.0
ldn923,20,34,42.0,45,10,0.0
ldn925,20,33,42.0,45,20,0.0
ldn926,20,35,24.0,45,19,0.0
ldn927,21,3,54.0,41,6,0.0
ldn928,20,41,0.0,44,36,0.0
ldn929,20,35,42.0,45,20,0.0
ldn930,20,36,54.0,45,21,0.0
ldn931,20,47,48.0,43,51,0.0
ldn932,21,5,54.0,41,52,0.0
ldn933,20,52,48.0,44,11,0.0
ldn934,21,7,6.0,42,7,0.0
ldn935,20,56,48.0,43,52,0.0
ldn936,20,51,42.0,45,11,0.0
ldn937,21,9,54.0,42,27,0.0
ldn938,21,8,54.0,42,42,0.0
ldn939,20,31,6.0,48,10,0.0
ldn940,20,53,42.0,45,35,0.0
ldn941,20,56,42.0,45,50,0.0
ldn942,21,16,24.0,43,13,0.0
ldn943,21,16,42.0,43,24,0.0
ldn944,21,17,42.0,43,18,0.0
ldn945,20,57,42.0,46,32,0.0
ldn946,21,19,0.0,43,28,0.0
ldn947,21,20,0.0,43,19,0.0
ldn948,21,20,42.0,43,15,0.0
ldn949,21,19,24.0,43,32,0.0
ldn950,21,0,30.0,46,37,0.0
ldn951,21,21,6.0,43,19,0.0
ldn952,21,20,30.0,43,28,0.0
ldn953,21,21,24.0,43,23,0.0
ldn954,21,1,42.0,47,12,0.0
ldn955,20,57,42.0,47,52,0.0
ldn956,21,11,36.0,45,58,0.0
ldn957,21,0,42.0,47,47,0.0
ldn958,20,59,0.0,48,7,0.0
ldn959,21,11,48.0,46,32,0.0
ldn960,21,8,30.0,47,10,0.0
ldn961,21,8,48.0,47,14,0.0
ldn962,21,1,42.0,48,22,0.0
ldn963,21,13,48.0,46,32,0.0
ldn964,21,9,30.0,47,22,0.0
ldn965,21,19,48.0,45,53,0.0
ldn966,21,0,12.0,49,2,0.0
ldn967,21,10,12.0,47,34,0.0
ldn968,21,22,30.0,45,33,0.0
ldn969,21,33,54.0,43,35,0.0
ldn970,21,12,48.0,47,22,0.0
ldn971,21,0,48.0,49,19,0.0
ldn972,21,21,18.0,46,8,0.0
ldn973,21,37,24.0,43,14,0.0
ldn974,21,19,18.0,46,38,0.0
ldn975,21,11,42.0,47,52,0.0
ldn976,21,24,6.0,46,1,0.0
ldn977,21,39,0.0,43,14,0.0
ldn978,21,1,6.0,49,42,0.0
ldn979,21,39,30.0,43,22,0.0
ldn980,21,24,48.0,46,13,0.0
ldn981,20,59,36.0,50,12,0.0
ldn982,21,2,24.0,49,55,0.0
ldn983,21,32,24.0,45,3,0.0
ldn984,21,1,36.0,50,12,0.0
ldn985,20,59,6.0,50,35,0.0
ldn986,21,32,24.0,45,13,0.0
ldn987,21,0,48.0,50,41,0.0
ldn988,21,4,36.0,50,12,0.0
ldn989,21,21,48.0,47,33,0.0
ldn990,20,58,54.0,51,17,0.0
ldn991,21,2,18.0,50,53,0.0
ldn992,20,54,30.0,52,1,0.0
ldn993,21,26,36.0,47,25,0.0
ldn994,21,26,0.0,47,39,0.0
ldn995,21,26,42.0,47,31,0.0
ldn996,20,57,30.0,51,57,0.0
ldn997,21,26,36.0,47,41,0.0
ldn998,21,4,6.0,51,12,0.0
ldn999,21,7,36.0,50,42,0.0
ldn1000,21,6,36.0,50,52,0.0
ldn1001,21,27,18.0,47,41,0.0
ldn1002,20,56,30.0,52,42,0.0
ldn1003,20,59,30.0,52,22,0.0
ldn1004,21,1,30.0,52,22,0.0
ldn1005,21,13,42.0,50,42,0.0
ldn1006,21,31,18.0,47,48,0.0
ldn1007,21,25,18.0,48,53,0.0
ldn1008,21,26,48.0,49,3,0.0
ldn1009,21,33,48.0,47,53,0.0
ldn1010,21,38,54.0,47,4,0.0
ldn1011,21,6,36.0,52,22,0.0
ldn1012,21,34,6.0,48,6,0.0
ldn1013,21,0,30.0,53,22,0.0
ldn1014,21,24,0.0,50,0,0.0
ldn1015,21,0,30.0,53,32,0.0
ldn1016,21,19,48.0,51,1,0.0
ldn1017,21,25,18.0,50,10,0.0
ldn1018,21,4,30.0,53,17,0.0
ldn1019,21,21,0.0,50,57,0.0
ldn1020,21,42,54.0,47,14,0.0
ldn1021,21,21,36.0,51,2,0.0
ldn1022,21,9,36.0,52,52,0.0
ldn1023,20,58,30.0,54,22,0.0
ldn1024,21,42,18.0,47,32,0.0
ldn1026,21,1,30.0,54,2,0.0
ldn1027,21,6,30.0,53,22,0.0
ldn1028,21,5,30.0,53,32,0.0
ldn1029,21,1,30.0,54,12,0.0
ldn1030,21,46,30.0,47,6,0.0
ldn1031,21,45,54.0,47,14,0.0
ldn1032,21,3,30.0,54,7,0.0
ldn1033,20,37,12.0,57,11,0.0
ldn1034,21,5,30.0,54,2,0.0
ldn1035,21,44,42.0,47,44,0.0
ldn1036,20,38,12.0,57,11,0.0
ldn1037,20,54,24.0,55,26,0.0
ldn1038,20,46,18.0,56,21,0.0
ldn1039,20,42,18.0,56,51,0.0
ldn1040,21,46,36.0,47,44,0.0
ldn1041,20,38,12.0,57,31,0.0
ldn1042,21,49,12.0,47,24,0.0
ldn1043,21,39,48.0,49,14,0.0
ldn1044,20,41,12.0,57,21,0.0
ldn1045,21,48,24.0,47,39,0.0
ldn1046,21,43,18.0,48,44,0.0
ldn1047,21,48,6.0,47,52,0.0
ldn1048,21,35,18.0,50,20,0.0
ldn1049,20,42,12.0,57,31,0.0
ldn1050,21,5,30.0,54,52,0.0
ldn1051,20,42,42.0,57,31,0.0
ldn1052,21,47,54.0,48,8,0.0
ldn1053,20,59,24.0,55,42,0.0
ldn1054,21,34,48.0,50,43,0.0
ldn1055,21,53,12.0,47,12,0.0
ldn1056,20,58,24.0,56,2,0.0
ldn1057,21,43,48.0,49,34,0.0
ldn1058,21,2,24.0,56,2,0.0
ldn1059,21,40,48.0,50,44,0.0
ldn1060,21,11,30.0,55,17,0.0
ldn1061,20,58,18.0,57,22,0.0
ldn1062,21,13,30.0,55,32,0.0
ldn1063,21,7,24.0,56,22,0.0
ldn1064,21,13,30.0,55,37,0.0
ldn1065,21,7,24.0,56,32,0.0
ldn1066,21,47,48.0,50,44,0.0
ldn1067,21,9,24.0,56,42,0.0
ldn1068,21,6,18.0,57,7,0.0
ldn1069,21,8,24.0,56,52,0.0
ldn1070,21,46,48.0,51,4,0.0
ldn1071,20,58,18.0,58,12,0.0
ldn1072,21,16,30.0,56,13,0.0
ldn1073,21,48,18.0,51,24,0.0
ldn1074,21,34,42.0,53,53,0.0
ldn1075,21,31,36.0,54,23,0.0
ldn1076,20,49,18.0,59,51,0.0
ldn1077,21,37,42.0,53,44,0.0
ldn1078,21,36,42.0,54,4,0.0
ldn1079,21,32,36.0,54,43,0.0
ldn1080,21,21,30.0,56,33,0.0
ldn1081,21,36,36.0,54,24,0.0
ldn1082,20,51,6.0,60,11,0.0
ldn1083,21,33,36.0,55,58,0.0
ldn1084,21,41,42.0,54,54,0.0
ldn1085,21,33,30.0,56,45,0.0
ldn1086,21,28,30.0,57,33,0.0
ldn1087,21,35,36.0,56,33,0.0
ldn1088,21,38,36.0,56,14,0.0
ldn1089,20,32,48.0,63,30,0.0
ldn1090,21,35,36.0,56,43,0.0
ldn1091,22,0,48.0,52,54,0.0
ldn1092,21,37,36.0,56,59,0.0
ldn1093,21,33,30.0,57,38,0.0
ldn1094,20,32,48.0,64,0,0.0
ldn1095,21,42,36.0,56,19,0.0
ldn1096,21,31,30.0,58,3,0.0
ldn1097,21,46,42.0,55,44,0.0
ldn1098,21,34,30.0,57,38,0.0
ldn1099,21,36,30.0,57,24,0.0
ldn1100,20,34,48.0,64,0,0.0
ldn1101,21,39,36.0,56,59,0.0
ldn1102,21,32,30.0,58,3,0.0
ldn1103,21,41,42.0,56,44,0.0
ldn1104,21,42,6.0,56,44,0.0
ldn1105,21,37,6.0,57,34,0.0
ldn1106,21,42,36.0,56,54,0.0
ldn1107,21,56,48.0,54,29,0.0
ldn1108,21,26,24.0,59,33,0.0
ldn1109,21,51,42.0,55,49,0.0
ldn1110,21,39,30.0,57,54,0.0
ldn1111,21,39,30.0,57,54,0.0
ldn1112,21,38,30.0,58,4,0.0
ldn1113,21,44,36.0,57,12,0.0
ldn1114,21,49,42.0,56,24,0.0
ldn1115,21,46,36.0,56,59,0.0
ldn1116,21,36,30.0,58,34,0.0
ldn1117,21,38,30.0,58,19,0.0
ldn1118,21,46,36.0,57,13,0.0
ldn1119,21,13,12.0,61,42,0.0
ldn1120,21,47,36.0,57,9,0.0
ldn1121,21,40,30.0,58,17,0.0
ldn1122,20,32,42.0,65,20,0.0
ldn1123,21,39,30.0,58,29,0.0
ldn1124,21,41,30.0,58,14,0.0
ldn1125,21,14,42.0,61,43,0.0
ldn1126,21,39,30.0,58,34,0.0
ldn1127,21,40,54.0,58,34,0.0
ldn1128,21,41,30.0,58,34,0.0
ldn1129,21,46,36.0,57,54,0.0
ldn1130,21,44,36.0,58,19,0.0
ldn1131,21,40,0.0,59,34,0.0
ldn1132,21,46,36.0,58,44,0.0
ldn1133,22,2,42.0,56,15,0.0
ldn1134,21,41,30.0,60,14,0.0
ldn1135,21,39,24.0,60,39,0.0
ldn1136,21,45,30.0,59,59,0.0
ldn1137,21,51,36.0,59,4,0.0
ldn1138,21,51,36.0,59,4,0.0
ldn1139,21,55,36.0,58,34,0.0
ldn1140,21,40,24.0,60,54,0.0
ldn1141,21,55,36.0,58,44,0.0
ldn1142,21,56,36.0,59,4,0.0
ldn1143,21,57,36.0,58,59,0.0
ldn1144,21,50,30.0,60,7,0.0
ldn1145,21,31,18.0,62,43,0.0
ldn1146,21,31,18.0,62,43,0.0
ldn1147,20,40,30.0,67,21,0.0
ldn1148,20,40,30.0,67,21,0.0
ldn1149,21,57,36.0,59,7,0.0
ldn1150,22,15,48.0,56,0,0.0
ldn1151,21,59,36.0,59,4,0.0
ldn1152,20,34,24.0,68,0,0.0
ldn1153,22,0,36.0,58,59,0.0
ldn1154,22,16,48.0,56,13,0.0
ldn1155,20,43,30.0,67,41,0.0
ldn1156,22,19,54.0,55,45,0.0
ldn1157,20,39,30.0,68,1,0.0
ldn1158,20,44,30.0,67,41,0.0
ldn1159,22,6,42.0,58,35,0.0
ldn1160,22,4,42.0,59,0,0.0
ldn1161,22,19,54.0,56,8,0.0
ldn1162,21,20,0.0,65,3,0.0
ldn1163,22,20,54.0,56,10,0.0
ldn1164,22,6,42.0,59,10,0.0
ldn1165,22,7,12.0,59,5,0.0
ldn1166,22,5,42.0,59,35,0.0
ldn1167,21,3,42.0,67,2,0.0
ldn1168,20,56,36.0,67,37,0.0
ldn1169,22,7,12.0,59,45,0.0
ldn1170,21,1,42.0,67,37,0.0
ldn1171,20,53,30.0,68,19,0.0
ldn1172,21,2,42.0,67,42,0.0
ldn1173,21,4,42.0,67,42,0.0
ldn1174,21,2,36.0,68,12,0.0
ldn1175,22,13,42.0,60,45,0.0
ldn1176,21,31,0.0,66,43,0.0
ldn1177,21,18,48.0,68,16,0.0
ldn1178,22,9,6.0,62,20,0.0
ldn1179,22,27,18.0,59,2,0.0
ldn1180,22,26,48.0,59,15,0.0
ldn1181,21,42,6.0,66,9,0.0
ldn1182,22,13,6.0,61,55,0.0
ldn1183,21,42,6.0,66,14,0.0
ldn1184,22,20,42.0,60,45,0.0
ldn1185,22,29,18.0,59,5,0.0
ldn1186,22,13,36.0,62,8,0.0
ldn1187,22,38,0.0,57,16,0.0
ldn1188,22,16,42.0,61,45,0.0
ldn1189,22,39,0.0,57,16,0.0
ldn1190,22,30,48.0,59,8,0.0
ldn1191,22,14,6.0,62,25,0.0
ldn1192,22,33,54.0,58,36,0.0
ldn1193,22,14,36.0,62,25,0.0
ldn1194,22,32,54.0,59,5,0.0
ldn1195,22,26,48.0,61,15,0.0
ldn1196,22,26,48.0,61,15,0.0
ldn1197,22,37,54.0,58,56,0.0
ldn1198,22,36,54.0,59,26,0.0
ldn1199,21,35,54.0,68,33,0.0
ldn1200,22,46,0.0,58,46,0.0
ldn1201,22,23,42.0,63,30,0.0
ldn1202,22,26,42.0,63,5,0.0
ldn1203,22,27,42.0,63,0,0.0
ldn1204,22,26,42.0,63,15,0.0
ldn1205,22,45,54.0,60,26,0.0
ldn1206,22,28,42.0,64,25,0.0
ldn1207,22,29,42.0,64,25,0.0
ldn1208,22,30,42.0,64,25,0.0
ldn1209,22,29,42.0,64,45,0.0
ldn1210,22,44,54.0,62,6,0.0
ldn1211,22,46,54.0,62,11,0.0
ldn1212,22,47,54.0,62,13,0.0
ldn1213,22,31,36.0,65,25,0.0
ldn1214,22,33,36.0,65,46,0.0
ldn1215,22,51,54.0,62,6,0.0
ldn1216,22,51,54.0,62,16,0.0
ldn1217,22,13,6.0,70,45,0.0
ldn1218,23,2,0.0,62,16,0.0
ldn1219,22,11,36.0,71,0,0.0
ldn1220,23,4,6.0,61,51,0.0
ldn1221,22,28,24.0,69,0,0.0
ldn1222,23,5,6.0,61,46,0.0
ldn1223,22,56,54.0,64,16,0.0
ldn1224,23,4,0.0,63,46,0.0
ldn1225,23,12,6.0,61,36,0.0
ldn1226,23,10,6.0,62,16,0.0
ldn1227,23,10,6.0,62,19,0.0
ldn1228,20,59,0.0,77,32,0.0
ldn1229,23,14,6.0,61,59,0.0
ldn1230,23,14,6.0,62,1,0.0
ldn1231,23,18,12.0,61,16,0.0
ldn1232,23,17,12.0,61,46,0.0
ldn1233,23,16,30.0,62,20,0.0
ldn1234,23,17,12.0,62,24,0.0
ldn1235,22,14,54.0,73,25,0.0
ldn1236,22,52,42.0,68,56,0.0
ldn1237,23,22,36.0,62,36,0.0
ldn1238,23,32,18.0,59,47,0.0
ldn1239,23,12,18.0,66,4,0.0
ldn1240,23,11,0.0,66,26,0.0
ldn1241,21,50,0.0,76,44,0.0
ldn1242,22,31,12.0,73,15,0.0
ldn1243,22,10,36.0,75,20,0.0
ldn1244,23,25,12.0,62,46,0.0
ldn1245,23,32,18.0,60,47,0.0
ldn1246,23,25,12.0,63,36,0.0
ldn1247,22,20,48.0,75,15,0.0
ldn1248,23,32,18.0,62,17,0.0
ldn1249,23,44,24.0,58,57,0.0
ldn1250,23,22,6.0,67,16,0.0
ldn1251,22,36,0.0,75,16,0.0
ldn1252,23,45,24.0,63,17,0.0
ldn1253,23,56,30.0,58,32,0.0
ldn1254,23,56,30.0,58,47,0.0
ldn1255,23,53,30.0,60,32,0.0
ldn1256,23,55,30.0,60,2,0.0
ldn1257,23,57,30.0,59,40,0.0
ldn1258,23,59,0.0,59,37,0.0
ldn1259,23,22,54.0,74,16,0.0
ldn1260,23,57,0.0,64,57,0.0
ldn1261,23,27,0.0,74,17,0.0
ldn1262,23,27,0.0,74,17,0.0
ldn1263,23,57,30.0,64,51,0.0
ldn1264,23,52,30.0,68,17,0.0
ldn1265,0,9,36.0,58,52,0.0
ldn1266,23,57,30.0,67,17,0.0
ldn1267,0,0,36.0,66,47,0.0
ldn1268,23,59,30.0,67,27,0.0
ldn1269,0,0,36.0,67,10,0.0
ldn1270,0,1,36.0,67,10,0.0
ldn1271,0,1,36.0,67,17,0.0
ldn1272,0,2,36.0,67,17,0.0
ldn1273,0,2,36.0,68,32,0.0
ldn1274,23,57,30.0,70,57,0.0
ldn1275,0,6,36.0,67,27,0.0
ldn1276,0,12,42.0,64,2,0.0
ldn1277,0,13,42.0,64,2,0.0
ldn1278,0,15,42.0,63,52,0.0
ldn1279,0,17,42.0,63,47,0.0
ldn1280,0,19,42.0,62,40,0.0
ldn1281,0,18,42.0,63,57,0.0
ldn1282,0,21,42.0,61,47,0.0
ldn1283,0,22,48.0,61,43,0.0
ldn1284,0,21,48.0,63,12,0.0
ldn1285,0,24,48.0,63,12,0.0
ldn1286,0,34,48.0,58,57,0.0
ldn1287,0,35,54.0,63,27,0.0
