name,ra_h,ra_m,ra_s,dec_d,dec_m,dec_s
pgc1,0,0,0.782,0,42,0.03
pgc2,0,0,1.885,47,16,27.78
pgc3,0,0,2.683,-18,1,6.87
pgc4,0,0,3.583,23,5,14.9
pgc5,0,0,3.583,32,44,41.85
pgc6,0,0,3.682,15,52,41.94
pgc7,0,0,4.482,0,4,58.97
pgc8,0,0,5.199,-77,20,11.67
pgc9,0,0,7.799,-77,20,14.67
pgc10,0,0,7.882,0,2,25.97
pgc11,0,0,8.299,-77,20,23.67
pgc12,0,0,8.682,-6,22,28.93
pgc13,0,0,9.583,33,8,41.84
pgc14,0,0,9.782,8,16,41.98
pgc15,0,0,9.882,-5,11,17.94
pgc16,0,0,9.882,-5,8,17.94
pgc17,0,0,10.482,4,55,51.0
pgc18,0,0,12.984,46,57,54.78
pgc19,0,0,14.793,-72,10,41.67
pgc20,0,0,15.782,1,8,42.02
pgc21,0,0,15.882,-2,38,17.95
pgc22,0,0,16.293,-72,9,41.67
pgc23,0,0,21.282,-2,36,37.95
pgc24,0,0,21.583,32,46,41.85
pgc25,0,0,21.683,22,59,41.9
pgc26,0,0,21.782,-7,52,17.92
pgc27,0,0,21.782,-6,54,17.93
pgc28,0,0,22.283,20,47,47.91
pgc29,0,0,22.483,34,36,57.84
pgc30,0,0,22.507,-80,47,29.67
pgc31,0,0,23.084,-47,1,49.73
pgc32,0,0,24.085,-49,4,23.73
pgc33,0,0,26.782,-18,50,30.86
pgc34,0,0,27.385,-49,4,28.73
pgc35,0,0,27.584,39,30,41.81
pgc36,0,0,27.683,32,47,41.85
pgc37,0,0,27.683,26,17,41.88
pgc38,0,0,27.782,17,13,41.93
pgc39,0,0,27.782,7,50,41.99
pgc40,0,0,27.782,-1,45,17.96
pgc41,0,0,27.782,-5,46,17.94
pgc42,0,0,27.984,-42,33,34.75
pgc43,0,0,28.984,-40,28,59.76
pgc44,0,0,31.085,-50,9,0.72
pgc45,0,0,31.085,-50,9,5.72
pgc46,0,0,31.382,-5,46,17.94
pgc47,0,0,31.483,26,19,31.88
pgc48,0,0,33.683,32,46,41.85
pgc49,0,0,33.683,22,46,41.9
pgc50,0,0,34.284,-40,34,53.76
pgc51,0,0,34.984,-40,34,35.76
pgc52,0,0,37.483,36,10,52.83
pgc53,0,0,37.983,20,3,32.92
pgc54,0,0,38.283,28,23,5.87
pgc55,0,0,39.683,33,36,41.84
pgc56,0,0,41.682,-5,47,33.94
pgc57,0,0,42.583,28,22,8.87
pgc58,0,0,44.283,28,24,4.87
pgc59,0,0,44.483,36,52,8.83
pgc60,0,0,45.383,28,22,17.87
pgc61,0,0,45.782,-5,34,17.94
pgc62,0,0,46.499,-77,34,47.67
pgc63,0,0,46.783,28,24,9.87
pgc64,0,0,52.083,-35,50,39.78
pgc65,0,0,52.884,-47,21,17.73
pgc66,0,0,53.083,-35,59,12.78
pgc67,0,0,53.885,-49,31,7.73
pgc68,0,0,54.882,-18,57,29.86
pgc69,0,0,55.884,-40,42,41.76
pgc70,0,0,57.782,20,20,41.91
pgc71,0,0,57.783,34,38,41.84
pgc72,0,0,57.782,2,52,42.01
pgc73,0,0,57.883,-33,36,41.79
pgc74,0,0,58.283,33,20,37.84
pgc75,0,1,2.884,-43,19,47.75
pgc76,0,1,2.883,28,54,41.87
pgc77,0,1,3.783,34,38,41.84
pgc78,0,1,3.782,13,10,41.95
pgc79,0,1,3.782,4,27,42.01
pgc80,0,1,3.782,4,30,42.0
pgc81,0,1,3.782,6,13,41.99
pgc82,0,1,5.885,-53,59,29.71
pgc83,0,1,6.583,32,22,40.85
pgc84,0,1,6.885,-52,13,5.72
pgc85,0,1,7.785,-50,15,49.72
pgc86,0,1,8.583,33,6,52.84
pgc87,0,1,9.785,-50,35,6.72
pgc88,0,1,10.585,-52,12,16.72
pgc89,0,1,13.582,13,8,37.95
pgc90,0,1,13.884,-44,0,41.75
pgc91,0,1,14.283,34,40,32.84
pgc92,0,1,15.182,13,6,44.95
pgc93,0,1,15.285,-50,47,36.72
pgc94,0,1,15.806,80,39,41.68
pgc95,0,1,15.783,36,58,41.82
pgc96,0,1,15.782,6,19,41.99
pgc97,0,1,15.782,13,6,41.95
pgc98,0,1,16.582,0,2,7.03
pgc99,0,1,17.785,-53,0,29.71
pgc100,0,1,18.783,-27,25,5.82
pgc101,0,1,19.782,13,6,41.95
pgc102,0,1,19.983,34,31,32.84
pgc103,0,1,21.782,18,11,41.93
pgc104,0,1,21.782,18,11,41.93
pgc105,0,1,21.782,20,51,38.91
pgc106,0,1,22.782,-17,16,35.87
pgc107,0,1,23.483,32,22,38.85
pgc108,0,1,26.182,13,6,45.95
pgc109,0,1,26.583,31,26,1.85
pgc110,0,1,27.782,5,21,42.0
pgc111,0,1,27.883,31,26,41.85
pgc112,0,1,30.283,31,26,32.85
pgc113,0,1,32.583,-33,45,33.79
pgc114,0,1,33.783,-36,18,59.78
pgc115,0,1,33.782,-4,18,17.94
pgc116,0,1,33.782,9,0,41.98
pgc117,0,1,33.782,11,20,41.97
pgc118,0,1,33.782,15,5,41.94
pgc119,0,1,36.083,33,33,44.84
pgc120,0,1,37.883,23,29,4.9
pgc121,0,1,38.683,26,55,21.88
pgc122,0,1,39.684,-40,48,17.76
pgc123,0,1,39.782,-14,44,17.88
pgc124,0,1,39.782,3,30,42.01
pgc125,0,1,39.916,-83,14,11.66
pgc126,0,1,40.683,31,57,8.85
pgc127,0,1,41.584,45,0,18.79
pgc128,0,1,41.783,32,6,27.85
pgc129,0,1,42.483,23,29,40.9
pgc130,0,1,43.683,-30,25,5.8
pgc131,0,1,45.782,-4,18,17.94
pgc132,0,1,45.985,-50,50,49.72
pgc133,0,1,46.282,-1,59,32.96
pgc134,0,1,46.482,13,6,11.95
pgc135,0,1,50.082,-1,59,38.96
pgc136,0,1,51.583,27,45,43.87
pgc137,0,1,52.085,-50,28,37.72
pgc138,0,1,52.683,-36,50,59.77
pgc139,0,1,55.682,17,53,13.93
pgc140,0,1,55.683,-27,37,35.82
pgc141,0,1,56.385,-51,12,35.72
pgc142,0,1,56.684,-40,39,41.76
pgc143,0,1,56.882,-15,27,0.88
pgc144,0,1,57.583,32,2,36.85
pgc145,0,1,57.683,-27,59,53.82
pgc146,0,1,57.882,17,33,41.93
pgc147,0,1,57.882,21,37,41.91
pgc148,0,1,57.984,40,19,41.81
pgc149,0,1,58.683,36,38,55.83
pgc150,0,2,1.485,-51,21,44.72
pgc151,0,2,3.683,-33,28,5.79
pgc152,0,2,3.683,-30,38,17.8
pgc153,0,2,3.683,-28,34,59.81
pgc154,0,2,3.782,-10,12,17.91
pgc155,0,2,3.882,12,31,41.96
pgc156,0,2,3.882,16,35,41.93
pgc157,0,2,9.283,31,47,59.85
pgc158,0,2,9.482,2,56,26.01
pgc159,0,2,10.484,-49,30,37.73
pgc160,0,2,10.584,-43,58,30.75
pgc161,0,2,16.683,-30,29,53.8
pgc162,0,2,19.283,28,45,15.87
pgc163,0,2,19.382,12,58,18.96
pgc164,0,2,21.882,4,2,42.01
pgc165,0,2,21.983,27,12,41.88
pgc166,0,2,23.182,18,3,39.93
pgc167,0,2,26.083,33,56,59.84
pgc168,0,2,26.782,3,21,8.01
pgc169,0,2,27.482,-7,40,26.92
pgc170,0,2,28.082,-7,40,7.92
pgc171,0,2,29.298,77,15,41.68
pgc172,0,2,32.583,-30,37,17.8
pgc173,0,2,32.883,-36,16,34.78
pgc174,0,2,33.982,21,36,41.91
pgc175,0,2,34.184,44,55,41.79
pgc176,0,2,34.782,-3,42,37.95
pgc177,0,2,39.982,16,37,41.93
pgc178,0,2,39.982,16,37,41.93
pgc179,0,2,40.382,8,44,14.98
pgc180,0,2,42.583,33,36,0.84
pgc181,0,2,44.204,-80,20,47.67
pgc182,0,2,44.384,-43,58,37.75
pgc183,0,2,45.782,-3,35,17.95
pgc184,0,2,45.782,-3,33,17.95
pgc185,0,2,45.882,16,34,41.93
pgc186,0,2,45.982,18,53,41.92
pgc187,0,2,46.185,-52,46,5.71
pgc188,0,2,48.789,-66,11,11.68
pgc189,0,2,49.483,-31,51,53.8
pgc190,0,2,51.083,31,29,14.85
pgc191,0,2,51.483,-32,13,17.8
pgc192,0,2,51.782,-3,33,17.95
pgc193,0,2,51.882,3,29,42.01
pgc194,0,2,53.684,-50,10,3.72
pgc195,0,2,54.483,-34,14,5.79
pgc196,0,2,54.683,-35,43,21.78
pgc197,0,2,54.983,-32,55,7.79
pgc198,0,2,56.083,29,35,1.86
pgc199,0,3,3.082,18,52,20.92
pgc200,0,3,3.682,-12,23,17.9
pgc201,0,3,3.782,4,12,42.01
pgc202,0,3,4.183,34,22,41.84
pgc203,0,3,5.285,-50,46,38.72
pgc204,0,3,5.284,-42,10,41.75
pgc205,0,3,5.782,-1,54,46.96
pgc206,0,3,8.083,31,2,21.85
pgc207,0,3,9.482,21,57,34.9
pgc208,0,3,10.082,25,10,41.89
pgc209,0,3,10.085,-51,20,22.72
pgc210,0,3,10.182,4,44,55.0
pgc211,0,3,10.185,-54,44,57.71
pgc362,0,5,11.084,-50,20,53.72
pgc212,0,3,11.582,15,57,55.94
pgc213,0,3,12.383,-35,56,11.78
pgc214,0,3,12.385,-52,18,1.72
pgc215,0,3,13.588,-65,22,5.68
pgc216,0,3,13.782,3,38,32.01
pgc217,0,3,15.085,-52,18,11.72
pgc218,0,3,15.082,16,8,44.94
pgc219,0,3,15.682,-10,45,17.91
pgc220,0,3,15.682,-9,58,17.91
pgc221,0,3,15.782,-7,11,17.93
pgc222,0,3,18.582,22,38,30.9
pgc223,0,3,20.283,29,47,41.86
pgc224,0,3,21.084,-50,5,6.72
pgc225,0,3,21.182,22,29,33.9
pgc226,0,3,21.282,8,36,46.98
pgc227,0,3,21.682,22,6,9.9
pgc228,0,3,21.882,4,37,42.0
pgc229,0,3,21.882,5,41,42.0
pgc230,0,3,21.983,30,46,53.86
pgc231,0,3,22.083,34,45,41.84
pgc232,0,3,22.183,34,53,41.83
pgc233,0,3,24.084,-49,47,29.72
pgc234,0,3,25.183,27,24,9.87
pgc235,0,3,25.985,-53,19,47.71
pgc236,0,3,26.388,-65,11,47.68
pgc237,0,3,27.483,35,9,30.83
pgc238,0,3,27.982,16,44,41.93
pgc239,0,3,28.082,25,5,41.89
pgc240,0,3,28.182,27,21,41.87
pgc241,0,3,28.882,21,38,51.91
pgc242,0,3,30.984,-50,56,5.72
pgc243,0,3,32.282,-10,44,41.91
pgc244,0,3,32.686,-59,37,23.7
pgc245,0,3,33.682,-7,41,17.92
pgc246,0,3,33.982,10,36,41.97
pgc247,0,3,33.982,11,29,41.96
pgc248,0,3,33.982,17,0,41.93
pgc249,0,3,34.283,37,20,41.82
pgc250,0,3,35.282,23,12,0.9
pgc251,0,3,37.982,20,27,20.91
pgc252,0,3,39.882,8,37,41.98
pgc253,0,3,40.082,24,36,41.89
pgc254,0,3,40.082,25,57,41.88
pgc255,0,3,42.982,15,13,7.94
pgc256,0,3,43.416,-83,24,41.66
pgc257,0,3,43.983,28,33,20.87
pgc258,0,3,45.882,4,16,42.01
pgc259,0,3,45.982,16,11,41.94
pgc260,0,3,45.982,24,34,42.89
pgc261,0,3,48.685,51,46,13.76
pgc262,0,3,49.084,-43,37,43.75
pgc263,0,3,49.082,7,28,44.99
pgc264,0,3,50.686,-57,21,57.7
pgc265,0,3,51.484,-50,45,59.72
pgc266,0,3,51.582,-14,41,17.88
pgc267,0,3,52.183,-39,13,2.76
pgc268,0,3,52.283,30,16,42.86
pgc269,0,3,52.682,18,14,41.93
pgc270,0,3,52.785,51,44,41.76
pgc271,0,3,52.785,51,45,5.76
pgc272,0,3,54.084,-50,44,5.72
pgc273,0,3,55.084,-49,56,41.72
pgc274,0,3,55.585,51,44,41.76
pgc275,0,3,56.586,-57,19,31.7
pgc276,0,3,56.782,18,17,10.92
pgc277,0,3,57.982,10,51,41.97
pgc278,0,3,57.984,-49,55,8.72
pgc279,0,3,58.982,20,44,59.91
pgc280,0,4,0.784,-51,23,35.72
pgc281,0,4,0.982,-11,10,36.9
pgc282,0,4,1.682,-11,10,26.9
pgc283,0,4,3.782,0,53,17.96
pgc284,0,4,5.584,-50,50,39.72
pgc285,0,4,6.486,-57,23,41.7
pgc286,0,4,8.603,80,17,41.68
pgc363,0,5,11.983,-34,42,33.78
pgc287,0,4,9.282,-11,59,3.9
pgc288,0,4,9.882,7,21,41.99
pgc289,0,4,10.383,33,17,41.84
pgc290,0,4,13.985,-52,54,57.71
pgc291,0,4,14.084,-51,13,24.72
pgc292,0,4,14.784,-50,38,47.72
pgc293,0,4,15.582,-14,30,17.89
pgc294,0,4,15.682,-8,1,17.92
pgc295,0,4,15.982,10,18,41.97
pgc296,0,4,15.982,10,46,41.97
pgc297,0,4,16.082,24,39,41.89
pgc298,0,4,16.182,22,35,41.9
pgc299,0,4,16.383,32,3,41.85
pgc300,0,4,17.283,-29,53,23.81
pgc301,0,4,21.882,6,9,42.0
pgc302,0,4,22.483,37,59,41.82
pgc303,0,4,24.783,31,28,24.85
pgc304,0,4,26.784,47,29,24.77
pgc305,0,4,27.882,5,50,42.0
pgc306,0,4,28.282,27,58,41.87
pgc307,0,4,30.582,5,11,55.0
pgc308,0,4,32.584,-50,37,11.72
pgc309,0,4,32.883,33,33,31.84
pgc310,0,4,33.682,-9,1,17.92
pgc311,0,4,33.682,-8,5,17.92
pgc312,0,4,33.682,-7,4,17.93
pgc313,0,4,34.282,28,18,41.87
pgc314,0,4,35.083,31,42,46.85
pgc315,0,4,35.183,31,30,18.85
pgc316,0,4,38.584,-50,27,16.72
pgc317,0,4,39.282,-28,27,35.81
pgc318,0,4,39.682,21,28,9.91
pgc319,0,4,39.784,-45,37,41.74
pgc320,0,4,39.882,-8,6,1.92
pgc321,0,4,40.483,33,29,41.84
pgc322,0,4,42.182,-30,28,59.8
pgc323,0,4,44.782,26,49,54.88
pgc324,0,4,45.684,-47,13,23.73
pgc325,0,4,45.782,-16,1,54.88
pgc326,0,4,45.882,5,41,42.0
pgc327,0,4,46.483,32,16,41.85
pgc328,0,4,46.887,-62,3,41.69
pgc329,0,4,47.382,-1,34,15.96
pgc330,0,4,48.782,-1,29,52.96
pgc331,0,4,51.285,-54,29,5.71
pgc332,0,4,52.082,17,11,41.93
pgc333,0,4,52.483,33,17,41.84
pgc334,0,4,52.483,34,46,41.83
pgc335,0,4,52.683,41,43,41.8
pgc336,0,4,52.784,-45,29,11.74
pgc337,0,4,52.986,-60,1,30.69
pgc338,0,4,53.282,28,5,0.87
pgc339,0,4,53.782,28,7,30.87
pgc340,0,4,54.487,-64,45,59.68
pgc341,0,4,57.083,-35,41,17.78
pgc342,0,4,57.984,-50,12,45.72
pgc343,0,4,57.982,11,42,41.96
pgc344,0,4,58.282,22,6,41.9
pgc345,0,4,59.282,18,17,56.92
pgc346,0,4,59.684,-50,50,49.72
pgc347,0,5,0.082,-27,43,7.82
pgc348,0,5,0.182,-30,30,23.8
pgc349,0,5,0.482,0,33,47.97
pgc350,0,5,2.983,-35,41,17.78
pgc351,0,5,3.682,-7,8,17.93
pgc352,0,5,3.782,-1,40,17.96
pgc353,0,5,3.882,5,7,42.0
pgc354,0,5,6.182,6,55,14.99
pgc355,0,5,6.682,22,11,24.9
pgc356,0,5,6.982,-3,48,25.95
pgc357,0,5,7.383,32,51,13.84
pgc358,0,5,7.484,-50,49,17.72
pgc359,0,5,8.982,22,35,42.9
pgc360,0,5,9.882,0,38,10.03
pgc361,0,5,10.982,27,37,8.87
pgc364,0,5,13.282,-11,30,11.9
pgc365,0,5,15.882,6,15,41.99
pgc366,0,5,15.982,6,46,41.99
pgc367,0,5,16.582,-16,28,41.88
pgc368,0,5,16.583,32,58,41.84
pgc369,0,5,16.583,32,58,41.84
pgc370,0,5,16.683,-44,1,46.74
pgc371,0,5,20.182,5,24,11.0
pgc372,0,5,24.182,16,13,5.94
pgc373,0,5,26.183,32,37,40.85
pgc374,0,5,27.584,-50,34,55.72
pgc375,0,5,27.683,-34,55,45.78
pgc376,0,5,27.882,5,10,42.0
pgc377,0,5,27.882,5,10,42.0
pgc378,0,5,27.882,5,13,42.0
pgc379,0,5,27.883,-35,56,35.78
pgc380,0,5,28.084,46,32,36.78
pgc381,0,5,28.983,32,31,51.85
pgc382,0,5,29.384,-50,16,11.72
pgc383,0,5,29.384,-49,37,11.72
pgc384,0,5,30.184,-50,48,35.72
pgc385,0,5,30.783,-34,45,39.78
pgc386,0,5,31.082,-30,35,11.8
pgc387,0,5,31.484,-50,39,37.72
pgc388,0,5,32.182,-28,5,53.81
pgc389,0,5,32.683,-41,28,17.75
pgc390,0,5,33.784,-50,19,22.72
pgc391,0,5,34.084,-50,18,13.72
pgc392,0,5,35.514,-83,24,35.66
pgc393,0,5,35.485,53,38,41.75
pgc394,0,5,37.883,-34,48,53.78
pgc395,0,5,38.182,22,16,56.9
pgc396,0,5,38.983,33,1,8.84
pgc397,0,5,39.482,-13,36,17.89
pgc398,0,5,39.482,-13,35,17.89
pgc399,0,5,39.485,-53,48,58.71
pgc400,0,5,40.383,-34,43,35.78
pgc401,0,5,40.583,-34,46,38.78
pgc402,0,5,41.283,-34,47,25.78
pgc403,0,5,41.883,-35,56,59.78
pgc404,0,5,42.484,-46,19,5.74
pgc405,0,5,42.694,-75,42,23.67
pgc406,0,5,42.983,32,49,41.84
pgc407,0,5,43.184,-50,6,52.72
pgc408,0,5,43.382,-19,2,35.86
pgc409,0,5,44.683,-39,46,47.76
pgc410,0,5,44.783,-38,47,17.77
pgc411,0,5,45.284,-48,53,17.73
pgc412,0,5,45.582,-7,38,17.92
pgc413,0,5,45.682,-6,27,17.93
pgc414,0,5,46.282,-22,4,35.85
pgc415,0,5,46.482,27,26,41.87
pgc416,0,5,46.782,30,57,13.85
pgc417,0,5,46.782,28,16,10.87
pgc418,0,5,47.883,-34,31,25.78
pgc419,0,5,48.983,36,22,46.83
pgc420,0,5,49.484,-50,39,30.72
pgc421,0,5,49.882,31,50,36.85
pgc422,0,5,50.683,-34,48,18.78
pgc423,0,5,51.382,28,47,9.87
pgc424,0,5,51.482,-14,0,17.89
pgc425,0,5,51.482,-13,59,17.89
pgc426,0,5,53.082,22,32,13.9
pgc427,0,5,54.284,-47,19,11.73
pgc428,0,5,54.383,-34,38,35.78
pgc429,0,5,54.682,32,9,22.85
pgc430,0,5,55.384,-47,19,28.73
pgc431,0,5,55.982,22,29,27.9
pgc432,0,5,55.982,-31,6,11.8
pgc433,0,5,56.083,-34,31,57.78
pgc434,0,5,56.182,16,8,5.94
pgc435,0,5,56.783,-36,6,17.78
pgc436,0,5,57.082,-28,42,53.81
pgc437,0,5,58.783,-36,8,11.78
pgc438,0,5,58.783,-36,6,53.78
pgc439,0,5,58.783,-36,6,53.78
pgc440,0,5,58.783,-36,6,53.78
pgc441,0,5,59.284,47,23,41.77
pgc442,0,5,59.483,-43,48,53.75
pgc443,0,5,59.783,-34,43,16.78
pgc444,0,5,59.983,-34,51,22.78
pgc445,0,6,1.384,-50,49,8.72
pgc446,0,6,2.582,27,20,50.87
pgc447,0,6,3.882,-32,42,11.79
pgc448,0,6,3.982,-30,37,41.8
pgc449,0,6,3.984,-52,13,5.72
pgc450,0,6,4.082,13,7,41.95
pgc451,0,6,4.182,14,25,41.95
pgc452,0,6,4.882,17,46,9.93
pgc453,0,6,5.382,27,43,54.87
pgc454,0,6,6.483,-34,40,42.78
pgc455,0,6,9.082,27,49,25.87
pgc456,0,6,9.084,-50,38,47.72
pgc457,0,6,9.984,-51,40,47.72
pgc458,0,6,10.282,19,44,41.92
pgc459,0,6,10.384,-50,38,24.72
pgc460,0,6,10.684,-50,41,55.72
pgc461,0,6,11.785,54,32,41.75
pgc462,0,6,12.182,-22,51,5.84
pgc463,0,6,12.583,-40,12,53.76
pgc464,0,6,12.883,-40,13,3.76
pgc465,0,6,14.282,8,53,14.98
pgc466,0,6,14.282,22,7,0.9
pgc467,0,6,15.183,-34,45,32.78
pgc468,0,6,15.384,-52,46,38.71
pgc469,0,6,15.483,-34,47,3.78
pgc470,0,6,15.683,-34,41,8.78
pgc471,0,6,18.582,19,16,47.92
pgc472,0,6,19.183,-34,44,40.78
pgc473,0,6,19.482,20,12,8.91
pgc474,0,6,20.483,-41,29,35.75
pgc475,0,6,21.482,-13,26,17.89
pgc476,0,6,21.482,17,26,2.93
pgc477,0,6,21.582,17,25,42.93
pgc478,0,6,23.286,-59,36,53.69
pgc479,0,6,24.383,-34,43,34.78
pgc480,0,6,26.083,-34,44,34.78
pgc481,0,6,26.383,-34,34,29.78
pgc482,0,6,26.483,-41,30,17.75
pgc483,0,6,26.982,-13,24,53.89
pgc484,0,6,27.584,-53,49,17.71
pgc485,0,6,28.482,-3,42,56.95
pgc486,0,6,28.683,-34,41,52.78
pgc487,0,6,28.684,-53,49,41.71
pgc488,0,6,29.182,-13,25,13.89
pgc489,0,6,29.482,-32,18,48.79
pgc490,0,6,29.782,-32,18,17.79
pgc491,0,6,29.882,-31,57,23.8
pgc492,0,6,31.283,-34,36,4.78
pgc493,0,6,31.984,-50,31,21.72
pgc494,0,6,33.183,-34,45,33.78
pgc495,0,6,33.282,-18,3,17.87
pgc496,0,6,34.282,17,16,41.93
pgc497,0,6,35.384,-50,23,27.72
pgc498,0,6,35.482,28,18,33.87
pgc499,0,6,35.484,47,52,41.77
pgc500,0,6,36.383,-34,45,39.78
pgc501,0,6,37.283,-44,30,23.74
pgc502,0,6,37.882,-30,18,47.8
pgc503,0,6,38.882,-34,40,40.78
pgc504,0,6,39.982,8,21,41.98
pgc505,0,6,39.982,8,25,41.98
pgc506,0,6,40.082,33,5,34.84
pgc507,0,6,40.782,26,9,16.88
pgc508,0,6,41.782,-34,44,20.78
pgc509,0,6,45.582,-6,38,17.93
pgc510,0,6,45.582,-6,38,17.93
pgc511,0,6,45.982,5,6,42.0
pgc512,0,6,46.582,-34,49,31.78
pgc513,0,6,48.082,-24,56,41.83
pgc514,0,6,48.084,-51,6,10.72
pgc515,0,6,49.882,8,37,45.98
pgc516,0,6,50.282,8,20,41.98
pgc517,0,6,50.382,19,19,15.92
pgc518,0,6,50.383,-41,29,17.75
pgc519,0,6,50.683,-35,13,59.78
pgc520,0,6,50.684,-52,12,5.72
pgc521,0,6,50.984,-51,9,22.72
pgc522,0,6,51.283,-41,50,17.75
pgc523,0,6,51.882,3,27,42.01
pgc524,0,6,51.982,4,54,42.0
pgc525,0,6,52.082,8,20,41.98
pgc526,0,6,52.784,-50,24,53.72
pgc527,0,6,53.283,41,44,41.8
pgc528,0,6,53.684,-50,26,8.72
pgc529,0,6,53.784,-50,21,59.72
pgc530,0,6,54.684,-50,39,40.72
pgc531,0,6,55.382,27,20,2.87
pgc532,0,6,56.782,-34,49,48.78
pgc533,0,6,57.082,0,51,27.03
pgc534,0,6,57.584,-50,31,45.72
pgc535,0,6,57.682,-3,41,17.95
pgc536,0,6,57.882,3,6,42.01
pgc537,0,6,58.784,-50,50,17.72
pgc538,0,6,59.182,-6,57,13.93
pgc539,0,6,59.482,27,39,20.87
pgc540,0,6,59.583,46,39,41.78
pgc541,0,7,0.884,-48,46,29.73
pgc542,0,7,1.983,-42,11,15.75
pgc543,0,7,2.283,-42,11,17.75
pgc544,0,7,2.283,-41,27,17.75
pgc545,0,7,2.584,-51,11,1.72
pgc546,0,7,3.683,-44,22,4.74
pgc547,0,7,3.784,-49,52,27.72
pgc548,0,7,4.182,14,4,41.95
pgc549,0,7,5.083,38,11,41.82
pgc550,0,7,6.288,-66,49,46.68
pgc551,0,7,6.283,-41,21,23.75
pgc552,0,7,6.583,35,49,6.83
pgc553,0,7,7.601,-80,18,29.66
pgc554,0,7,7.788,-66,50,5.68
pgc555,0,7,9.782,0,25,17.97
pgc556,0,7,9.982,0,18,55.03
pgc557,0,7,9.982,0,53,31.03
pgc558,0,7,10.082,-21,47,11.85
pgc559,0,7,10.282,13,45,41.95
pgc560,0,7,10.584,-50,38,0.72
pgc561,0,7,12.784,-50,41,25.72
pgc562,0,7,14.484,-52,37,11.71
pgc563,0,7,15.282,28,21,3.87
pgc564,0,7,15.982,27,42,31.87
pgc565,0,7,16.782,8,18,4.98
pgc566,0,7,16.982,33,53,41.84
pgc567,0,7,17.182,27,40,45.87
pgc568,0,7,19.087,-64,32,35.68
pgc569,0,7,19.382,32,36,34.85
pgc570,0,7,21.482,-11,48,17.9
pgc571,0,7,21.882,-28,7,17.81
pgc572,0,7,21.882,-28,7,17.81
pgc573,0,7,22.582,32,49,14.84
pgc574,0,7,24.483,47,2,27.78
pgc575,0,7,24.683,46,59,19.78
pgc576,0,7,26.383,-37,26,53.77
pgc577,0,7,27.082,2,41,14.02
pgc578,0,7,28.782,28,39,41.87
pgc579,0,7,29.183,-41,45,11.75
pgc580,0,7,29.883,47,2,21.78
pgc581,0,7,30.383,-37,27,47.77
pgc582,0,7,30.683,-41,45,16.75
pgc583,0,7,31.082,-20,43,53.85
pgc584,0,7,32.684,-48,49,29.73
pgc585,0,7,33.382,-11,50,17.9
pgc586,0,7,33.582,-6,37,17.93
pgc587,0,7,33.783,-47,13,5.73
pgc588,0,7,36.991,-72,11,53.67
pgc589,0,7,39.183,-41,54,5.75
pgc590,0,7,39.982,25,35,18.88
pgc591,0,7,43.983,40,52,32.8
pgc592,0,7,45.184,-51,14,0.72
pgc593,0,7,45.883,-44,49,41.74
pgc594,0,7,47.182,31,47,26.85
pgc595,0,7,48.882,35,21,44.83
pgc596,0,7,50.282,17,47,3.93
pgc597,0,7,50.584,-50,9,26.72
pgc598,0,7,50.782,35,57,59.83
pgc599,0,7,51.082,-20,41,17.85
pgc600,0,7,51.983,-43,39,31.75
pgc601,0,7,52.182,11,59,41.96
pgc602,0,7,52.482,20,24,41.91
pgc603,0,7,52.883,-44,48,53.74
pgc604,0,7,54.183,39,43,5.81
pgc605,0,7,56.583,41,20,0.8
pgc606,0,7,57.682,-4,33,23.94
pgc607,0,7,58.182,11,51,41.96
pgc608,0,8,1.482,33,4,11.84
pgc609,0,8,1.982,36,0,41.83
pgc610,0,8,4.282,34,45,53.83
pgc611,0,8,4.382,14,49,41.94
pgc612,0,8,5.982,32,37,59.85
pgc613,0,8,6.882,9,43,8.97
pgc614,0,8,7.582,32,33,55.85
pgc615,0,8,7.581,0,16,20.03
pgc616,0,8,10.082,7,46,41.99
pgc617,0,8,10.082,27,0,12.88
pgc618,0,8,10.782,25,23,41.88
pgc619,0,8,10.882,27,31,41.87
pgc620,0,8,11.182,8,9,20.98
pgc621,0,8,13.382,-34,34,41.78
pgc622,0,8,14.783,-44,14,46.74
pgc623,0,8,18.184,49,46,41.76
pgc624,0,8,18.285,-59,30,53.69
pgc625,0,8,18.784,50,15,28.76
pgc626,0,8,20.583,40,37,54.81
pgc627,0,8,20.582,-29,54,53.81
pgc628,0,8,23.082,31,6,41.85
pgc629,0,8,28.182,10,12,41.97
pgc630,0,8,30.682,34,47,8.83
pgc631,0,8,31.982,18,9,45.93
pgc632,0,8,33.481,-7,32,17.92
pgc633,0,8,33.882,28,11,10.87
pgc634,0,8,34.382,-33,51,29.79
pgc635,0,8,34.382,-10,56,57.91
pgc636,0,8,35.282,28,51,22.87
pgc637,0,8,35.881,-5,13,2.94
pgc638,0,8,35.983,44,5,47.79
pgc639,0,8,37.781,0,44,12.96
pgc640,0,8,39.581,-6,59,17.93
pgc641,0,8,40.184,-50,37,5.72
pgc642,0,8,42.382,37,27,2.82
pgc643,0,8,43.281,2,7,54.02
pgc644,0,8,44.782,24,32,34.89
pgc645,0,8,44.881,4,36,47.0
pgc646,0,8,45.282,-12,59,17.89
pgc647,0,8,46.382,15,48,54.94
pgc648,0,8,47.482,23,50,20.89
pgc649,0,8,47.681,-2,24,39.95
