name,ra_h,ra_m,ra_s,dec_d,dec_m,dec_s
abell680,8,35,18.0,36,53,0.0
abell681,8,36,12.0,43,52,0.0
abell682,8,38,0.0,51,51,0.0
abell683,8,36,36.0,31,15,0.0
abell684,8,43,24.0,72,48,0.0
abell685,8,37,36.0,44,15,0.0
abell686,8,47,54.0,77,43,0.0
abell687,8,39,0.0,42,8,0.0
abell688,8,37,30.0,15,51,0.0
abell689,8,37,30.0,14,59,0.0
abell690,8,39,12.0,28,50,0.0
abell691,8,41,6.0,42,2,0.0
abell692,8,40,54.0,26,44,0.0
abell693,8,39,42.0,1,4,0.0
abell694,8,41,18.0,32,3,0.0
abell695,8,41,24.0,32,17,0.0
abell696,8,41,36.0,16,10,0.0
abell697,8,42,54.0,36,21,0.0
abell698,8,43,24.0,41,33,0.0
abell699,8,44,36.0,27,48,0.0
abell700,8,46,0.0,36,58,0.0
abell701,8,47,36.0,38,8,0.0
abell702,8,47,0.0,24,59,0.0
abell703,8,46,6.0,5,8,0.0
abell704,8,59,12.0,79,18,0.0
abell705,8,47,36.0,30,0,0.0
abell706,8,48,18.0,28,44,0.0
abell707,9,0,54.0,79,54,0.0
abell708,8,49,0.0,37,32,0.0
abell709,8,50,12.0,12,45,0.0
abell710,8,52,12.0,36,35,0.0
abell711,8,50,24.0,0,19,0.0
abell712,8,52,6.0,25,39,0.0
abell713,8,52,36.0,18,14,0.0
abell714,8,54,48.0,41,56,0.0
abell715,8,54,42.0,35,25,0.0
abell716,8,56,0.0,48,28,0.0
abell717,9,12,30.0,82,52,0.0
abell718,9,6,48.0,79,13,0.0
abell719,9,5,42.0,78,0,0.0
abell720,8,55,6.0,15,39,0.0
abell721,8,59,30.0,61,17,0.0
abell722,8,57,18.0,30,45,0.0
abell723,9,11,48.0,81,29,0.0
abell724,8,58,18.0,38,34,0.0
abell725,9,1,12.0,62,36,0.0
abell726,8,58,18.0,31,7,0.0
abell727,8,59,6.0,39,25,0.0
abell728,8,57,36.0,9,58,0.0
abell729,9,1,6.0,58,15,0.0
abell730,9,0,24.0,51,20,0.0
abell731,8,57,24.0,-3,42,0.0
abell732,8,57,54.0,3,10,0.0
abell733,9,1,18.0,55,37,0.0
abell734,9,0,36.0,16,16,0.0
abell735,9,4,24.0,61,46,0.0
abell736,9,3,12.0,52,13,0.0
abell737,9,13,30.0,79,56,0.0
abell738,9,12,24.0,78,3,0.0
abell739,9,4,30.0,47,15,0.0
abell740,9,5,42.0,42,20,0.0
abell741,9,6,30.0,37,19,0.0
abell742,9,10,12.0,60,18,0.0
abell743,9,6,42.0,10,17,0.0
abell744,9,7,18.0,16,40,0.0
abell745,9,6,48.0,4,47,0.0
abell746,9,9,36.0,51,33,0.0
abell747,9,10,54.0,61,8,0.0
abell748,9,16,24.0,75,47,0.0
abell749,9,8,42.0,6,59,0.0
abell750,9,9,6.0,11,2,0.0
abell751,9,28,18.0,83,26,0.0
abell752,9,10,24.0,35,27,0.0
abell753,9,8,36.0,-6,54,0.0
abell754,9,8,48.0,-9,39,0.0
abell755,9,12,30.0,48,59,0.0
abell756,9,12,24.0,48,30,0.0
abell757,9,12,48.0,47,44,0.0
abell758,9,12,36.0,42,34,0.0
abell759,9,12,48.0,41,55,0.0
abell760,9,10,36.0,-5,28,0.0
abell761,9,10,42.0,-10,35,0.0
abell762,9,19,6.0,74,18,0.0
abell763,9,12,30.0,16,1,0.0
abell764,9,17,12.0,63,50,0.0
abell765,9,20,42.0,73,50,0.0
abell766,9,13,6.0,-4,43,0.0
abell767,9,30,12.0,82,25,0.0
abell768,9,25,48.0,79,23,0.0
abell769,9,14,18.0,3,20,0.0
abell770,9,18,6.0,60,26,0.0
abell771,9,18,36.0,61,11,0.0
abell772,9,16,30.0,36,38,0.0
abell773,9,18,0.0,51,42,0.0
abell774,9,15,36.0,5,32,0.0
abell775,9,16,18.0,5,52,0.0
abell776,9,16,18.0,-0,25,0.0
abell777,9,28,18.0,78,15,0.0
abell778,9,18,0.0,-8,20,0.0
abell779,9,19,48.0,33,46,0.0
abell780,9,18,30.0,-12,17,0.0
abell781,9,20,24.0,30,26,0.0
abell782,9,22,0.0,51,58,0.0
abell783,9,23,12.0,61,14,0.0
abell784,9,22,30.0,54,58,0.0
abell785,9,24,12.0,59,29,0.0
abell786,9,28,48.0,74,49,0.0
abell787,9,28,36.0,74,25,0.0
abell788,9,28,6.0,72,19,0.0
abell789,9,25,18.0,61,2,0.0
abell790,9,21,6.0,-13,39,0.0
abell791,9,22,18.0,12,26,0.0
abell792,9,25,0.0,42,49,0.0
abell793,9,25,36.0,50,19,0.0
abell794,9,23,48.0,8,40,0.0
abell795,9,24,0.0,14,11,0.0
abell796,9,28,0.0,60,25,0.0
abell797,9,26,36.0,17,41,0.0
abell798,9,39,36.0,80,57,0.0
abell799,9,30,18.0,58,45,0.0
abell800,9,28,30.0,37,48,0.0
abell801,9,28,0.0,20,34,0.0
abell802,9,33,24.0,67,3,0.0
abell803,9,29,12.0,12,8,0.0
abell804,9,32,48.0,62,34,0.0
abell805,9,29,0.0,4,7,0.0
abell806,9,32,12.0,56,2,0.0
abell807,9,29,0.0,-6,27,0.0
abell808,9,30,12.0,7,42,0.0
abell809,9,39,0.0,77,18,0.0
abell810,9,30,42.0,-2,10,0.0
abell811,9,39,54.0,77,32,0.0
abell812,9,32,36.0,37,54,0.0
abell813,9,30,30.0,-14,34,0.0
abell814,9,39,12.0,75,56,0.0
abell815,9,32,18.0,29,4,0.0
abell816,9,31,0.0,-13,24,0.0
abell817,9,32,12.0,17,22,0.0
abell818,9,38,54.0,73,59,0.0
abell819,9,32,18.0,9,40,0.0
abell820,9,33,48.0,-2,55,0.0
abell821,9,34,0.0,-4,41,0.0
abell822,9,33,42.0,-13,25,0.0
abell823,9,33,12.0,-25,51,0.0
abell824,9,35,18.0,23,56,0.0
abell825,9,38,48.0,65,26,0.0
abell826,9,37,18.0,53,32,0.0
abell827,9,34,36.0,-2,57,0.0
abell828,9,35,36.0,12,13,0.0
abell829,9,38,54.0,62,9,0.0
abell830,9,35,30.0,7,32,0.0
abell831,9,35,12.0,-3,2,0.0
abell832,9,36,0.0,15,53,0.0
abell833,9,36,12.0,10,53,0.0
abell834,9,40,42.0,66,41,0.0
abell835,9,37,24.0,12,52,0.0
abell836,9,46,30.0,78,26,0.0
abell837,9,37,30.0,8,32,0.0
abell838,9,37,6.0,-5,1,0.0
abell839,9,48,36.0,79,53,0.0
abell840,9,47,36.0,78,42,0.0
abell841,9,38,36.0,-4,12,0.0
abell842,9,38,12.0,-20,56,0.0
abell843,9,41,54.0,56,34,0.0
abell844,9,40,6.0,-0,58,0.0
abell845,9,44,6.0,64,24,0.0
abell846,9,41,6.0,22,29,0.0
abell847,9,40,24.0,2,27,0.0
abell848,9,47,36.0,74,52,0.0
abell849,9,41,24.0,21,21,0.0
abell850,9,41,6.0,12,34,0.0
abell851,9,42,48.0,47,0,0.0
abell852,9,42,0.0,29,25,0.0
abell853,9,42,12.0,15,23,0.0
abell854,9,42,6.0,8,56,0.0
abell855,9,41,30.0,-9,18,0.0
abell856,9,45,30.0,56,33,0.0
abell857,9,42,6.0,-22,38,0.0
abell858,9,43,24.0,5,53,0.0
abell859,9,43,42.0,8,51,0.0
abell860,9,43,36.0,2,6,0.0
abell861,9,43,36.0,0,3,0.0
abell862,9,44,30.0,9,34,0.0
abell863,9,43,54.0,-12,38,0.0
abell864,9,50,0.0,71,13,0.0
abell865,9,46,42.0,43,30,0.0
abell866,9,48,0.0,58,9,0.0
abell867,9,45,12.0,0,33,0.0
abell868,9,45,30.0,-8,39,0.0
abell869,9,46,12.0,2,22,0.0
abell870,9,46,48.0,9,37,0.0
abell871,9,51,12.0,65,48,0.0
abell872,9,55,30.0,77,17,0.0
abell873,9,52,48.0,71,19,0.0
abell874,9,50,36.0,58,3,0.0
abell875,9,53,42.0,70,57,0.0
abell876,9,49,54.0,29,18,0.0
abell877,9,55,54.0,75,24,0.0
abell878,9,49,42.0,5,47,0.0
abell879,9,50,42.0,28,53,0.0
abell880,9,49,42.0,-4,10,0.0
abell881,9,56,0.0,71,43,0.0
abell882,9,51,18.0,8,16,0.0
abell883,9,51,18.0,5,31,0.0
abell884,9,51,30.0,4,45,0.0
abell885,9,54,48.0,62,29,0.0
abell886,9,54,18.0,57,54,0.0
abell887,9,53,42.0,40,21,0.0
abell888,9,59,48.0,76,57,0.0
abell889,9,53,30.0,22,47,0.0
abell890,9,53,0.0,-4,51,0.0
abell891,9,54,18.0,28,25,0.0
abell892,9,53,36.0,0,34,0.0
abell893,9,55,42.0,35,59,0.0
abell894,9,55,54.0,36,10,0.0
abell895,9,56,42.0,49,30,0.0
abell896,9,56,30.0,41,1,0.0
abell897,9,56,18.0,28,12,0.0
abell898,9,57,42.0,49,16,0.0
abell899,9,58,18.0,55,17,0.0
abell900,9,56,36.0,18,36,0.0
abell901,9,56,12.0,-9,57,0.0
abell902,9,56,30.0,-10,11,0.0
abell903,9,57,48.0,19,38,0.0
abell904,10,0,6.0,60,6,0.0
abell905,10,0,24.0,57,1,0.0
abell906,10,1,36.0,65,24,0.0
abell907,9,58,24.0,-11,3,0.0
abell908,9,59,36.0,22,26,0.0
abell909,10,5,12.0,74,50,0.0
abell910,10,3,0.0,67,10,0.0
abell911,10,0,24.0,-15,23,0.0
abell912,10,1,12.0,-0,5,0.0
abell913,10,2,36.0,20,29,0.0
abell914,10,8,24.0,71,14,0.0
abell915,10,5,48.0,50,56,0.0
abell916,10,3,54.0,-19,23,0.0
abell917,10,7,48.0,62,30,0.0
abell918,10,10,30.0,73,44,0.0
abell919,10,5,0.0,-0,42,0.0
abell920,10,7,18.0,55,16,0.0
abell921,10,5,30.0,7,25,0.0
abell922,10,10,24.0,71,1,0.0
abell923,10,6,30.0,25,54,0.0
abell924,10,7,0.0,35,39,0.0
abell925,10,6,48.0,27,7,0.0
abell926,10,6,48.0,21,41,0.0
abell927,10,8,12.0,50,19,0.0
abell928,10,6,54.0,11,30,0.0
abell929,10,7,54.0,38,0,0.0
abell930,10,6,54.0,-5,39,0.0
abell931,10,6,48.0,-13,26,0.0
abell932,10,8,6.0,19,35,0.0
abell933,10,7,42.0,0,31,0.0
abell934,10,8,36.0,17,15,0.0
abell935,10,10,36.0,55,59,0.0
abell936,10,9,18.0,29,33,0.0
abell937,10,8,54.0,13,58,0.0
abell938,10,9,24.0,18,24,0.0
abell939,10,8,48.0,-11,20,0.0
abell940,10,9,6.0,-16,39,0.0
abell941,10,9,42.0,3,41,0.0
abell942,10,11,24.0,19,17,0.0
abell943,10,12,12.0,33,37,0.0
abell944,10,11,6.0,-2,3,0.0
abell945,10,15,42.0,69,6,0.0
abell946,10,12,30.0,23,51,0.0
abell947,10,15,12.0,63,5,0.0
abell948,10,17,0.0,72,19,0.0
abell949,10,12,24.0,6,25,0.0
abell950,10,14,42.0,49,50,0.0
abell951,10,13,54.0,34,44,0.0
abell952,10,13,42.0,19,47,0.0
abell953,10,13,6.0,-15,57,0.0
abell954,10,13,42.0,-0,7,0.0
abell955,10,12,54.0,-24,27,0.0
abell956,10,15,24.0,47,11,0.0
abell957,10,14,0.0,-0,55,0.0
abell958,10,16,12.0,41,1,0.0
abell959,10,17,30.0,59,34,0.0
abell960,10,18,48.0,66,14,0.0
abell961,10,16,30.0,33,38,0.0
abell962,10,18,48.0,63,29,0.0
abell963,10,17,12.0,39,2,0.0
abell964,10,16,36.0,24,49,0.0
abell965,10,18,36.0,49,54,0.0
abell966,10,16,12.0,-25,23,0.0
abell967,10,18,24.0,43,27,0.0
abell968,10,21,12.0,68,17,0.0
abell969,10,18,30.0,30,23,0.0
abell970,10,17,36.0,-10,42,0.0
abell971,10,19,48.0,40,59,0.0
abell972,10,20,0.0,39,34,0.0
abell973,10,19,24.0,8,5,0.0
abell974,10,19,42.0,14,4,0.0
abell975,10,22,42.0,64,38,0.0
abell976,10,19,24.0,-13,55,0.0
abell977,10,20,54.0,33,15,0.0
abell978,10,20,30.0,-6,32,0.0
abell979,10,20,24.0,-7,54,0.0
abell980,10,22,24.0,50,7,0.0
abell981,10,24,24.0,68,7,0.0
abell982,10,21,54.0,34,38,0.0
abell983,10,23,30.0,59,49,0.0
abell984,10,21,24.0,12,12,0.0
abell985,10,23,0.0,52,3,0.0
abell986,10,21,36.0,14,8,0.0
abell987,10,21,42.0,6,24,0.0
abell988,10,22,42.0,32,19,0.0
abell989,10,22,0.0,9,12,0.0
abell990,10,23,30.0,49,10,0.0
abell991,10,22,24.0,18,53,0.0
abell992,10,22,30.0,20,30,0.0
abell993,10,21,54.0,-4,58,0.0
abell994,10,22,48.0,19,20,0.0
abell995,10,23,36.0,37,17,0.0
abell996,10,22,54.0,15,9,0.0
abell997,10,23,54.0,37,31,0.0
abell998,10,26,18.0,67,58,0.0
abell999,10,23,24.0,12,51,0.0
abell1000,10,24,54.0,50,11,0.0
abell1001,10,23,12.0,-6,37,0.0
abell1002,10,25,6.0,49,52,0.0
abell1003,10,25,6.0,47,48,0.0
abell1004,10,25,30.0,51,4,0.0
abell1005,10,27,30.0,68,14,0.0
abell1006,10,27,36.0,67,3,0.0
abell1007,10,25,30.0,32,56,0.0
abell1008,10,24,42.0,-5,22,0.0
abell1009,10,24,54.0,-5,48,0.0
abell1010,10,26,12.0,39,4,0.0
abell1011,10,25,30.0,12,16,0.0
abell1012,10,26,6.0,31,17,0.0
abell1013,10,25,54.0,-6,14,0.0
abell1014,10,29,0.0,65,27,0.0
abell1015,10,27,48.0,34,33,0.0
abell1016,10,27,0.0,10,59,0.0
abell1017,10,30,6.0,65,8,0.0
abell1018,10,27,54.0,17,34,0.0
abell1019,10,28,24.0,30,49,0.0
abell1020,10,27,48.0,10,25,0.0
abell1021,10,28,42.0,37,40,0.0
abell1022,10,28,18.0,9,41,0.0
abell1023,10,28,0.0,-6,46,0.0
abell1024,10,28,18.0,3,46,0.0
abell1025,10,31,36.0,62,52,0.0
abell1026,10,30,6.0,40,6,0.0
abell1027,10,30,54.0,53,25,0.0
abell1028,10,30,36.0,41,9,0.0
abell1029,10,35,24.0,77,20,0.0
abell1030,10,30,36.0,31,1,0.0
abell1031,10,31,6.0,38,45,0.0
abell1032,10,30,18.0,4,2,0.0
abell1033,10,31,36.0,35,6,0.0
abell1034,10,31,18.0,18,44,0.0
abell1035,10,32,6.0,40,14,0.0
abell1036,10,32,6.0,31,53,0.0
abell1037,10,35,42.0,68,47,0.0
abell1038,10,33,0.0,2,16,0.0
abell1039,10,32,48.0,-4,47,0.0
abell1040,10,34,24.0,45,29,0.0
abell1041,10,32,54.0,-8,53,0.0
abell1042,10,34,6.0,11,48,0.0
abell1043,10,34,24.0,16,17,0.0
abell1044,10,34,12.0,5,40,0.0
abell1045,10,35,0.0,30,42,0.0
abell1046,10,37,36.0,67,58,0.0
abell1047,10,34,48.0,4,25,0.0
abell1048,10,36,6.0,43,57,0.0
abell1049,10,38,36.0,67,45,0.0
abell1050,10,36,54.0,44,49,0.0
abell1051,10,37,0.0,46,13,0.0
abell1052,10,36,24.0,28,4,0.0
abell1053,10,36,42.0,30,46,0.0
abell1054,10,37,18.0,42,38,0.0
abell1055,10,37,24.0,37,10,0.0
abell1056,10,37,54.0,41,49,0.0
abell1057,10,37,12.0,12,25,0.0
abell1058,10,37,48.0,34,23,0.0
abell1059,10,37,12.0,-5,59,0.0
abell1060,10,36,54.0,-27,32,0.0
abell1061,10,40,48.0,67,12,0.0
abell1062,10,38,42.0,15,52,0.0
abell1063,10,38,48.0,18,39,0.0
abell1064,10,38,48.0,1,16,0.0
abell1065,10,41,0.0,56,53,0.0
abell1066,10,39,24.0,5,10,0.0
abell1067,10,40,36.0,40,14,0.0
abell1068,10,40,48.0,39,57,0.0
abell1069,10,39,54.0,-8,38,0.0
abell1070,10,46,42.0,78,8,0.0
abell1071,10,42,36.0,43,5,0.0
abell1072,10,43,24.0,57,24,0.0
abell1073,10,42,24.0,36,38,0.0
abell1074,10,43,18.0,46,38,0.0
abell1075,10,42,30.0,-9,45,0.0
abell1076,10,45,6.0,58,10,0.0
abell1077,10,44,36.0,46,30,0.0
abell1078,10,43,36.0,0,38,0.0
abell1079,10,43,24.0,-7,24,0.0
abell1080,10,44,0.0,1,5,0.0
abell1081,10,44,48.0,35,34,0.0
abell1082,10,44,42.0,32,22,0.0
abell1083,10,46,12.0,59,39,0.0
abell1084,10,44,36.0,-7,6,0.0
abell1085,10,45,18.0,20,16,0.0
abell1086,10,44,42.0,-16,31,0.0
abell1087,10,46,12.0,43,54,0.0
abell1088,10,44,42.0,-19,30,0.0
abell1089,10,46,24.0,18,38,0.0
abell1090,10,45,42.0,-18,21,0.0
abell1091,10,46,0.0,-17,1,0.0
abell1092,10,46,24.0,1,21,0.0
abell1093,10,46,54.0,9,4,0.0
abell1094,10,47,30.0,27,31,0.0
abell1095,10,47,30.0,15,13,0.0
abell1096,10,48,6.0,28,3,0.0
abell1097,10,48,30.0,31,28,0.0
abell1098,10,47,54.0,-3,57,0.0
abell1099,10,48,54.0,34,58,0.0
abell1100,10,48,54.0,22,14,0.0
abell1101,10,49,42.0,44,22,0.0
abell1102,10,48,54.0,7,11,0.0
abell1103,10,49,6.0,13,27,0.0
abell1104,10,48,42.0,-17,9,0.0
abell1105,10,49,12.0,9,27,0.0
abell1106,10,50,18.0,44,0,0.0
abell1107,10,49,30.0,3,39,0.0
abell1108,10,49,54.0,16,14,0.0
abell1109,10,50,6.0,17,46,0.0
abell1110,10,51,36.0,42,24,0.0
abell1111,10,50,36.0,-2,34,0.0
abell1112,10,52,18.0,55,34,0.0
abell1113,10,51,0.0,8,39,0.0
abell1114,10,51,24.0,20,10,0.0
abell1115,10,51,30.0,9,3,0.0
abell1116,10,52,6.0,12,14,0.0
abell1117,10,53,0.0,39,45,0.0
abell1118,10,53,12.0,37,34,0.0
abell1119,10,52,42.0,10,43,0.0
abell1120,10,53,18.0,30,49,0.0
abell1121,10,52,48.0,9,2,0.0
abell1122,10,53,30.0,37,55,0.0
abell1123,10,56,42.0,75,32,0.0
abell1124,10,56,6.0,71,46,0.0
abell1125,10,53,48.0,10,15,0.0
abell1126,10,54,0.0,16,52,0.0
abell1127,10,54,6.0,14,41,0.0
abell1128,10,54,12.0,9,2,0.0
abell1129,10,54,30.0,11,50,0.0
abell1130,10,54,48.0,-10,40,0.0
abell1131,10,55,36.0,11,0,0.0
abell1132,10,58,18.0,56,48,0.0
abell1133,10,58,6.0,49,52,0.0
abell1134,10,57,6.0,-2,8,0.0
abell1135,10,58,6.0,41,4,0.0
abell1136,10,57,30.0,8,39,0.0
abell1137,10,57,36.0,9,38,0.0
abell1138,10,58,42.0,33,0,0.0
abell1139,10,58,6.0,1,31,0.0
abell1140,10,58,48.0,33,57,0.0
abell1141,10,59,30.0,12,15,0.0
abell1142,11,0,54.0,10,33,0.0
abell1143,11,1,54.0,50,21,0.0
abell1144,11,2,24.0,58,46,0.0
abell1145,11,1,30.0,16,44,0.0
abell1146,11,1,18.0,-22,44,0.0
abell1147,11,2,18.0,12,0,0.0
abell1148,11,2,30.0,-1,4,0.0
abell1149,11,3,0.0,7,38,0.0
abell1150,11,6,18.0,73,42,0.0
abell1151,11,4,24.0,35,57,0.0
abell1152,11,4,0.0,12,33,0.0
abell1153,11,3,54.0,1,20,0.0
abell1154,11,4,54.0,49,50,0.0
abell1155,11,4,36.0,35,12,0.0
abell1156,11,5,0.0,47,25,0.0
abell1157,11,4,30.0,13,38,0.0
abell1158,11,4,48.0,22,14,0.0
abell1159,11,5,30.0,12,33,0.0
abell1160,11,5,12.0,-18,58,0.0
abell1161,11,5,36.0,-22,7,0.0
abell1162,11,6,18.0,3,57,0.0
abell1163,11,6,0.0,-21,33,0.0
abell1164,11,6,30.0,2,4,0.0
abell1165,11,6,12.0,-24,44,0.0
abell1166,11,9,6.0,68,45,0.0
abell1167,11,8,12.0,48,53,0.0
abell1168,11,7,24.0,15,55,0.0
abell1169,11,8,6.0,43,57,0.0
abell1170,11,7,30.0,8,1,0.0
abell1171,11,7,30.0,2,57,0.0
abell1172,11,8,0.0,-7,10,0.0
abell1173,11,9,12.0,41,35,0.0
abell1174,11,9,24.0,43,17,0.0
abell1175,11,9,12.0,33,11,0.0
abell1176,11,9,0.0,6,38,0.0
abell1177,11,9,30.0,21,42,0.0
abell1178,11,9,48.0,34,36,0.0
abell1179,11,9,54.0,23,58,0.0
abell1180,11,11,6.0,62,58,0.0
abell1181,11,9,30.0,-19,47,0.0
abell1182,11,10,18.0,31,47,0.0
abell1183,11,10,12.0,12,1,0.0
abell1184,11,11,12.0,50,18,0.0
abell1185,11,10,48.0,28,41,0.0
abell1186,11,13,54.0,75,24,0.0
abell1187,11,11,42.0,39,35,0.0
abell1188,11,11,24.0,21,32,0.0
abell1189,11,11,6.0,1,8,0.0
abell1190,11,11,48.0,40,51,0.0
abell1191,11,11,12.0,0,46,0.0
abell1192,11,12,36.0,59,16,0.0
abell1193,11,12,18.0,42,27,0.0
abell1194,11,12,12.0,30,43,0.0
abell1195,11,11,42.0,-4,56,0.0
abell1196,11,13,0.0,53,53,0.0
abell1197,11,12,36.0,36,29,0.0
abell1198,11,12,48.0,30,23,0.0
abell1199,11,12,36.0,20,5,0.0
abell1200,11,12,18.0,-3,10,0.0
abell1201,11,13,0.0,13,26,0.0
abell1202,11,13,42.0,47,31,0.0
abell1203,11,14,0.0,40,18,0.0
abell1204,11,13,30.0,17,36,0.0
abell1205,11,13,24.0,2,31,0.0
abell1206,11,13,30.0,-5,37,0.0
abell1207,11,15,42.0,67,42,0.0
abell1208,11,14,6.0,4,22,0.0
abell1209,11,14,30.0,12,54,0.0
abell1210,11,14,54.0,16,46,0.0
abell1211,11,14,48.0,-12,13,0.0
abell1212,11,17,12.0,57,28,0.0
abell1213,11,16,30.0,29,17,0.0
abell1214,11,16,54.0,-5,36,0.0
abell1215,11,17,42.0,3,40,0.0
abell1216,11,17,42.0,-4,28,0.0
abell1217,11,17,36.0,-25,13,0.0
abell1218,11,18,48.0,51,44,0.0
abell1219,11,18,24.0,16,43,0.0
abell1220,11,18,54.0,37,31,0.0
abell1221,11,19,54.0,62,42,0.0
abell1222,11,20,30.0,47,11,0.0
abell1223,11,20,48.0,45,56,0.0
abell1224,11,20,54.0,36,27,0.0
abell1225,11,21,18.0,53,47,0.0
abell1226,11,21,0.0,33,44,0.0
abell1227,11,21,36.0,48,3,0.0
abell1228,11,21,30.0,34,21,0.0
abell1229,11,22,6.0,46,10,0.0
abell1230,11,21,36.0,22,21,0.0
abell1231,11,22,18.0,49,44,0.0
abell1232,11,22,6.0,17,55,0.0
abell1233,11,21,48.0,-18,56,0.0
abell1234,11,22,24.0,21,25,0.0
abell1235,11,22,54.0,19,39,0.0
abell1236,11,22,48.0,0,29,0.0
abell1237,11,23,24.0,42,52,0.0
abell1238,11,23,0.0,1,7,0.0
abell1239,11,24,0.0,60,10,0.0
abell1240,11,23,30.0,43,8,0.0
abell1241,11,23,24.0,27,14,0.0
abell1242,11,23,12.0,16,59,0.0
abell1243,11,23,42.0,18,13,0.0
abell1244,11,24,12.0,45,26,0.0
abell1245,11,24,0.0,32,19,0.0
abell1246,11,23,48.0,21,27,0.0
abell1247,11,24,0.0,20,2,0.0
abell1248,11,23,42.0,-4,12,0.0
abell1249,11,25,24.0,68,3,0.0
abell1250,11,24,54.0,41,40,0.0
abell1251,11,24,42.0,17,31,0.0
abell1252,11,24,24.0,-8,47,0.0
abell1253,11,25,12.0,42,31,0.0
abell1254,11,26,54.0,71,5,0.0
abell1255,11,27,36.0,75,29,0.0
abell1256,11,25,24.0,-16,19,0.0
abell1257,11,26,6.0,35,20,0.0
abell1258,11,26,0.0,25,26,0.0
abell1259,11,26,12.0,5,16,0.0
abell1260,11,26,24.0,2,4,0.0
abell1261,11,27,30.0,48,20,0.0
abell1262,11,27,0.0,10,38,0.0
abell1263,11,26,48.0,-9,48,0.0
abell1264,11,27,12.0,17,9,0.0
abell1265,11,28,6.0,41,21,0.0
abell1266,11,28,6.0,36,35,0.0
abell1267,11,27,54.0,26,52,0.0
abell1268,11,28,24.0,23,52,0.0
abell1269,11,29,6.0,34,9,0.0
abell1270,11,29,30.0,54,4,0.0
abell1271,11,28,54.0,-9,36,0.0
abell1272,11,29,36.0,23,48,0.0
abell1273,11,29,18.0,-7,3,0.0
abell1274,11,29,42.0,19,54,0.0
abell1275,11,30,0.0,36,41,0.0
abell1276,11,30,6.0,33,2,0.0
abell1277,11,30,0.0,12,55,0.0
abell1278,11,30,12.0,20,29,0.0
abell1279,11,31,12.0,67,14,0.0
abell1280,11,30,30.0,34,41,0.0
abell1281,11,30,30.0,33,23,0.0
abell1282,11,30,42.0,40,0,0.0
abell1283,11,31,12.0,60,46,0.0
abell1284,11,30,54.0,35,3,0.0
abell1285,11,30,24.0,-14,34,0.0
abell1286,11,30,48.0,22,22,0.0
abell1287,11,31,48.0,66,47,0.0
abell1288,11,30,48.0,5,59,0.0
abell1289,11,31,36.0,60,46,0.0
abell1290,11,31,18.0,33,36,0.0
abell1291,11,32,6.0,56,2,0.0
abell1292,11,31,48.0,35,50,0.0
abell1293,11,31,54.0,39,4,0.0
abell1294,11,32,18.0,54,15,0.0
abell1295,11,31,36.0,-7,32,0.0
abell1296,12,31,54.0,-5,11,0.0
abell1297,11,33,42.0,76,14,0.0
abell1298,11,32,30.0,44,49,0.0
abell1299,11,32,24.0,33,59,0.0
abell1300,11,32,0.0,-19,54,0.0
abell1301,11,33,54.0,75,4,0.0
abell1302,11,33,24.0,66,25,0.0
abell1303,11,32,48.0,36,48,0.0
abell1304,11,32,48.0,35,28,0.0
abell1305,11,33,0.0,34,47,0.0
abell1306,11,33,12.0,46,37,0.0
abell1307,11,32,48.0,14,32,0.0
abell1308,11,32,54.0,-3,59,0.0
abell1309,11,33,0.0,-11,51,0.0
abell1310,11,33,48.0,39,51,0.0
abell1311,11,33,12.0,-24,3,0.0
abell1312,11,34,12.0,50,4,0.0
abell1313,11,34,12.0,17,5,0.0
abell1314,11,34,48.0,49,3,0.0
abell1315,11,36,6.0,71,56,0.0
abell1316,11,35,36.0,37,24,0.0
abell1317,11,35,6.0,-13,32,0.0
abell1318,11,36,24.0,54,58,0.0
abell1319,11,36,18.0,40,5,0.0
abell1320,11,35,48.0,-5,49,0.0
abell1321,11,36,36.0,48,5,0.0
abell1322,11,37,0.0,63,14,0.0
abell1323,11,36,12.0,-8,2,0.0
abell1324,11,37,6.0,57,6,0.0
abell1325,11,36,42.0,7,12,0.0
abell1326,11,37,6.0,40,10,0.0
abell1327,11,37,0.0,26,31,0.0
abell1328,11,37,36.0,37,22,0.0
abell1329,11,38,36.0,71,7,0.0
abell1330,11,38,24.0,49,31,0.0
abell1331,11,38,48.0,63,35,0.0
abell1332,11,38,0.0,-9,22,0.0
abell1333,11,39,18.0,49,52,0.0
abell1334,11,38,54.0,-4,20,0.0
abell1335,11,40,6.0,68,8,0.0
abell1336,11,39,24.0,32,24,0.0
abell1337,11,39,24.0,10,9,0.0
abell1338,11,40,24.0,18,14,0.0
abell1339,11,41,36.0,73,4,0.0
abell1340,11,40,54.0,44,52,0.0
abell1341,11,40,36.0,10,23,0.0
abell1342,11,40,42.0,10,4,0.0
abell1343,11,41,18.0,60,39,0.0
abell1344,11,40,48.0,-10,45,0.0
abell1345,11,41,12.0,10,41,0.0
abell1346,11,41,12.0,5,41,0.0
abell1347,11,41,0.0,-25,32,0.0
abell1348,11,41,12.0,-12,23,0.0
abell1349,11,42,6.0,55,21,0.0
abell1350,11,41,48.0,24,35,0.0
abell1351,11,42,30.0,58,32,0.0
abell1352,11,41,54.0,-21,29,0.0
abell1353,11,42,18.0,24,57,0.0
abell1354,11,42,12.0,10,9,0.0
